Index_ID,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
4980,2024-08-06,Witch,86.0,mountain,arson,knife,dawn,bones,Witch,No,402.0,F,185.0,19.0,1.0,hazelnut,rats
4981,2021-08-05,Zombie,2.0,mountain,kidnapping,knife,dusk,potions,Zombie,Yes,105.0,M,155.0,17.0,5.0,sunlight,rats
4982,2024-04-26,Vampire,55.0,castle,assault,brute force,dawn,cloak,Vampire,Yes,745.0,M,182.0,45.0,7.0,sunlight,brain
4983,2022-01-11,Zombie,36.0,mountain,assault,brute force,dawn,bones,Zombie,Yes,142.0,M,198.0,10.0,4.0,garlic,lasagna
4984,2023-10-04,Ghost,42.0,village,vandalism,knife,night,cloak,Ghost,Yes,1830.0,F,198.0,35.0,4.0,sunlight,humans
4985,2024-06-28,Witch,51.0,village,arson,axe,dawn,teeth,Witch,Yes,431.0,F,169.0,15.0,3.0,garlic,humans
4986,2023-12-14,Witch,14.0,village,kidnapping,axe,dusk,bones,Witch,Yes,495.0,M,180.0,13.0,3.0,hazelnut,lasagna
4987,2021-08-28,Werewolf,39.0,swamp,assault,axe,night,fur,Werewolf,Yes,189.0,F,165.0,100.0,8.0,silver,rats
4988,2021-08-11,Vampire,17.0,forest,nightly disturbance,brute force,night,cloak,Vampire,Yes,562.0,M,170.0,30.0,6.0,sunlight,pesto pasta
4989,2022-05-14,Ghost,62.0,village,vandalism,knife,night,potions,Ghost,No,1743.0,M,151.0,69.0,10.0,garlic,rats
4990,2021-05-08,Witch,96.0,swamp,theft,,dusk,potions,Witch,Yes,623.0,M,150.0,12.0,4.0,garlic,lasagna
4991,2021-02-19,Witch,76.0,swamp,arson,brute force,day,potions,Witch,No,453.0,F,170.0,19.0,9.0,hazelnut,Brain
4992,2020-03-30,Ghost,62.0,village,nightly disturbance,knife,night,potions,Ghost,No,1.0,M,191.0,31.0,9.0,sunlight,brain
4993,2020-12-18,Zombie,4.0,swamp,kidnapping,,dawn,blood,Zombie,Yes,1.0,F,198.0,24.0,2.0,garlic,rats
4994,2020-08-03,Zombie,33.0,swamp,murder,,day,blood,Zombie,Yes,6.0,F,190.0,21.0,10.0,garlic,rats
4995,2024-03-14,Vampire,97.0,castle,assault,,night,teeth,Vampire,No,370.0,F,181.0,37.0,6.0,garlic,pesto pasta
4996,2024-02-23,Werewolf,99.0,forest,assault,,night,fur,Werewolf,No,155.0,M,153.0,35.0,8.0,silver,lasagna
4997,2023-02-08,Witch,27.0,forest,kidnapping,,day,potions,Witch,No,558.0,F,153.0,18.0,2.0,hazelnut,humans
4998,2020-06-09,Werewolf,64.0,forest,assault,,dusk,fur,Werewolf,Yes,152.0,M,174.0,37.0,7.0,silver,pesto pasta
4999,2020-09-12,Zombie,54.0,swamp,kidnapping,,dawn,teeth,Zombie,No,89.0,F,186.0,28.0,2.0,sunlight,pesto pasta
5000,2020-06-02,Zombie,44.0,village,kidnapping,,dawn,potions,Zombie,Yes,108.0,F,150.0,11.0,2.0,silver,rats
5001,2020-09-30,Skeleton,20.0,castle,arson,knife,day,bones,Skeleton,Yes,1.0,M,184.0,23.0,1.0,silver,pesto pasta
5002,2022-05-07,Vampire,87.0,castle,assault,pistol,dawn,cloak,Vampire,No,1.0,M,153.0,32.0,3.0,silver,lasagna
5003,2022-06-10,Skeleton,84.0,mountain,arson,,day,cloak,Skeleton,No,756.0,M,168.0,14.0,9.0,silver,rats
5004,2021-08-03,Skeleton,14.0,mountain,arson,pistol,dawn,bones,Skeleton,No,1.0,M,160.0,24.0,4.0,silver,rats
5005,2022-02-08,Skeleton,73.0,castle,assault,,day,bones,Skeleton,No,1707.0,F,185.0,14.0,2.0,silver,humans
5006,2020-07-03,Vampire,13.0,castle,assault,,night,blood,Vampire,No,587.0,F,181.0,50.0,6.0,sunlight,lasagna
5007,2022-10-31,Vampire,32.0,castle,nightly disturbance,,night,cloak,Vampire,No,170.0,M,184.0,43.0,1.0,silver,brain
5008,2021-11-01,Ghost,26.0,castle,vandalism,,night,cloak,Ghost,Yes,533.0,F,175.0,24.0,1.0,pumpkin,pesto pasta
5009,2024-02-23,Werewolf,25.0,forest,assault,pistol,dusk,teeth,Werewolf,Yes,169.0,M,190.0,68.0,6.0,silver,lasagna
5010,2020-12-28,Werewolf,33.0,swamp,nightly disturbance,,night,fur,Werewolf,Yes,93.0,F,180.0,87.0,3.0,silver,pesto pasta
5011,2022-05-12,Ghost,15.0,village,nightly disturbance,axe,night,potions,Ghost,Yes,1719.0,F,197.0,69.0,7.0,pumpkin,lasagna
5012,2021-07-22,Ghost,72.0,village,vandalism,,dusk,cloak,Ghost,No,2010.0,M,162.0,39.0,8.0,pumpkin,rats
5013,2022-06-04,Zombie,24.0,swamp,murder,pistol,dawn,bones,Zombie,No,27.0,F,195.0,20.0,10.0,cat hair,humans
5014,2021-04-24,Skeleton,62.0,forest,nightly disturbance,pistol,night,bones,Skeleton,No,534.0,M,170.0,24.0,7.0,silver,pesto pasta
5015,2024-08-09,Ghost,17.0,village,vandalism,knife,dusk,potions,Ghost,Yes,1549.0,F,169.0,55.0,9.0,silver,humans
5016,2020-07-01,Witch,29.0,forest,kidnapping,axe,day,potions,Witch,No,396.0,M,169.0,30.0,3.0,garlic,brain
5017,2020-05-02,Werewolf,45.0,forest,assault,brute force,night,fur,Werewolf,No,79.0,M,167.0,66.0,6.0,hazelnut,lasagna
5018,2020-09-16,Ghost,20.0,village,vandalism,axe,night,cloak,Ghost,Yes,551.0,F,165.0,41.0,3.0,pumpkin,humans
5019,2024-05-09,Witch,74.0,swamp,assault,brute force,night,fur,Witch,Yes,525.0,M,159.0,25.0,4.0,hazelnut,humans
5020,2023-09-04,Witch,66.0,swamp,assault,knife,dusk,bones,Witch,No,418.0,M,169.0,17.0,4.0,hazelnut,rats
5021,2021-07-14,Witch,38.0,swamp,KIDNAPPING,,night,bones,Witch,No,665.0,M,181.0,18.0,2.0,hazelnut,rats
5022,2024-06-17,Zombie,36.0,mountain,kidnapping,,dusk,potions,Zombie,No,56.0,M,188.0,9.0,5.0,cat hair,lasagna
5023,2023-10-12,Zombie,89.0,swamp,murder,pistol,dawn,teeth,Zombie,No,112.0,F,188.0,16.0,4.0,cat hair,brain
5024,2023-09-26,Witch,94.0,forest,arson,,night,cloak,Witch,Yes,163.0,F,153.0,16.0,2.0,hazelnut,pesto pasta
5025,2023-03-18,Zombie,24.0,swamp,murder,knife,night,bones,Zombie,Yes,130.0,M,150.0,11.0,5.0,cat hair,rats
5026,2020-01-20,Skeleton,30.0,mountain,nightly disturbance,pistol,night,bones,Skeleton,Yes,1319.0,M,155.0,1.0,6.0,pumpkin,brain
5027,2021-01-12,Witch,84.0,swamp,arson,pistol,dusk,bones,Witch,Yes,366.0,M,153.0,24.0,3.0,hazelnut,pesto pasta
5028,2024-07-06,Skeleton,61.0,mountain,vandalism,pistol,day,Bones,Skeleton,Yes,1192.0,F,175.0,22.0,9.0,garlic,rats
5029,2024-08-18,Skeleton,40.0,mountain,arson,knife,night,bones,Skeleton,No,950.0,M,180.0,44.0,2.0,garlic,humans
5030,2021-08-31,Witch,88.0,village,kidnapping,,dawn,bones,Witch,Yes,305.0,F,162.0,20.0,2.0,garlic,brain
5031,2020-08-28,Werewolf,16.0,village,vandalism,pistol,dusk,teeth,Werewolf,No,104.0,M,151.0,100.0,6.0,garlic,humans
5032,2020-05-03,Witch,26.0,village,arson,knife,dawn,cloak,Witch,No,440.0,M,170.0,13.0,2.0,hazelnut,pesto pasta
5033,2023-10-25,Witch,44.0,village,arson,,day,cloak,Witch,No,373.0,F,191.0,24.0,1.0,pumpkin,humans
5034,2021-03-21,Zombie,67.0,mountain,murder,,night,bones,Zombie,Yes,108.0,F,181.0,15.0,1.0,sunlight,pesto pasta
5035,2021-10-27,Witch,67.0,village,kidnapping,knife,day,cloak,Witch,No,304.0,M,186.0,14.0,4.0,garlic,brain
5036,2022-01-18,Werewolf,1.0,mountain,vandalism,knife,night,teeth,Werewolf,No,124.0,F,166.0,74.0,5.0,hazelnut,pesto pasta
5037,2022-09-15,Zombie,39.0,forest,murder,,dusk,potions,Zombie,Yes,119.0,M,167.0,22.0,5.0,cat hair,pesto pasta
5038,2020-02-07,Vampire,70.0,castle,nightly disturbance,axe,night,blood,Vampire,Yes,307.0,F,166.0,37.0,5.0,sunlight,pesto pasta
5039,2023-08-16,Vampire,30.0,castle,assault,brute force,night,cloak,Vampire,No,480.0,F,152.0,38.0,7.0,silver,rats
5040,2021-07-03,Skeleton,21.0,mountain,nightly disturbance,axe,night,bones,Skeleton,yes,1525.0,F,191.0,28.0,10.0,silver,humans
5041,2021-04-14,Skeleton,81.0,mountain,nightly disturbance,brute force,night,cloak,Skeleton,Yes,1.0,M,150.0,41.0,3.0,garlic,lasagna
5042,2024-06-04,Werewolf,2.0,mountain,assault,knife,Night,teeth,Werewolf,Yes,178.0,F,174.0,62.0,1.0,cat hair,rats
5043,2020-10-20,Ghost,29.0,village,nightly disturbance,axe,night,potions,Ghost,Yes,3030.0,M,189.0,33.0,10.0,sunlight,humans
5044,2020-01-01,Vampire,55.0,castle,murder,knife,night,blood,Vampire,No,547.0,F,169.0,50.0,5.0,garlic,brain
5045,2022-02-04,Skeleton,43.0,mountain,arson,knife,day,bones,Skeleton,Yes,1535.0,F,171.0,25.0,2.0,silver,pesto pasta
5046,2024-08-14,Vampire,48.0,village,assault,axe,dusk,blood,Vampire,Yes,668.0,M,191.0,34.0,5.0,silver,pesto pasta
5047,2022-05-13,Werewolf,92.0,swamp,assault,,night,blood,Werewolf,No,44.0,F,180.0,73.0,6.0,silver,humans
5048,2022-12-11,Werewolf,57.0,forest,vandalism,knife,night,fur,Werewolf,No,95.0,F,164.0,56.0,7.0,silver,pesto pasta
5049,2024-01-09,Ghost,43.0,village,vandalism,brute force,dusk,cloak,Ghost,No,1332.0,F,173.0,54.0,5.0,pumpkin,lasagna
5050,2022-11-29,Ghost,93.0,mountain,nightly disturbance,,night,potions,Ghost,Yes,86.0,F,186.0,37.0,10.0,Garlic,humans
5051,2021-03-24,Zombie,2.0,swamp,kidnapping,,dusk,potions,Zombie,Yes,13.0,M,188.0,8.0,2.0,Cat hair,brain
5053,2022-06-02,Skeleton,57.0,castle,arson,,dusk,bones,Skeleton,No,1111.0,F,165.0,31.0,4.0,silver,rats
5054,2020-05-25,Vampire,51.0,forest,nightly disturbance,,night,cloak,Vampire,Yes,499.0,F,152.0,44.0,6.0,garlic,rats
5055,2024-05-02,Witch,79.0,forest,kidnapping,knife,night,potions,Witch,Yes,453.0,M,182.0,20.0,1.0,garlic,lasagna
5056,2024-04-11,Ghost,20.0,village,vandalism,,night,potions,Ghost,Yes,1.0,M,172.0,41.0,3.0,sunlight,brain
5057,2020-08-11,Witch,54.0,village,kidnapping,pistol,day,bones,Witch,Yes,498.0,F,179.0,29.0,6.0,hazelnut,rats
5058,2020-07-04,Skeleton,24.0,castle,assault,knife,night,bones,Skeleton,Yes,1.0,M,189.0,33.0,3.0,silver,lasagna
5059,2019-11-23,Ghost,30.0,castle,theft,knife,night,potions,Ghost,Yes,656.0,M,162.0,76.0,6.0,sunlight,brain
5060,2020-03-04,Witch,49.0,swamp,arson,,dusk,Cloak,Witch,No,360.0,M,199.0,27.0,3.0,garlic,pesto pasta
5061,2024-06-25,Skeleton,42.0,mountain,arson,pistol,dusk,bones,Skeleton,Yes,859.0,M,197.0,17.0,10.0,garlic,lasagna
5062,2024-03-16,Vampire,63.0,castle,assault,,night,cloak,Vampire,Yes,514.0,M,198.0,55.0,1.0,sunlight,brain
5063,2021-01-27,Skeleton,56.0,mountain,Nightly disturbance,axe,night,cloak,Skeleton,Yes,1246.0,F,198.0,31.0,4.0,silver,lasagna
5064,2020-07-23,Zombie,5.0,swamp,assault,axe,day,bones,Zombie,Yes,80.0,F,195.0,15.0,6.0,cat hair,lasagna
5065,2020-12-08,Ghost,77.0,castle,theft,brute force,dusk,cloak,Ghost,No,2335.0,M,182.0,61.0,3.0,cat hair,LASAGNA
5066,2024-06-11,Werewolf,5.0,forest,nightly disturbance,knife,night,teeth,Werewolf,No,29.0,M,160.0,91.0,7.0,silver,humans
5067,2022-01-27,Vampire,50.0,castle,assault,knife,dusk,blood,Vampire,Yes,744.0,F,188.0,13.0,8.0,sunlight,pesto pasta
5068,2021-11-30,Witch,81.0,swamp,kidnapping,,day,potions,Witch,Yes,354.0,M,153.0,26.0,2.0,hazelnut,rats
5069,2023-09-04,Ghost,27.0,castle,vandalism,knife,night,cloak,Ghost,No,1827.0,M,173.0,60.0,6.0,hazelnut,pesto pasta
5070,2023-05-12,Werewolf,70.0,forest,assault,,night,fur,Werewolf,No,128.0,F,186.0,100.0,8.0,hazelnut,pesto pasta
5071,2023-06-11,Skeleton,82.0,castle,nightly disturbance,brute force,night,cloak,Skeleton,No,1439.0,M,172.0,25.0,3.0,garlic,pesto pasta
5072,2020-04-19,Werewolf,78.0,forest,assault,axe,dawn,fur,Werewolf,Yes,95.0,F,157.0,68.0,7.0,silver,brain
5073,2023-02-03,Ghost,17.0,castle,vandalism,,night,potions,Ghost,Yes,3452.0,F,194.0,30.0,4.0,pumpkin,rats
5074,2023-02-11,Ghost,41.0,castle,nightly disturbance,,night,potions,Ghost,No,3364.0,F,181.0,47.0,1.0,sunlight,humans
5075,2021-04-12,Zombie,34.0,swamp,assault,,Dawn,bones,Zombie,No,58.0,F,186.0,16.0,2.0,cat hair,rats
5076,2024-05-20,Zombie,33.0,swamp,kidnapping,pistol,dawn,potions,Zombie,No,77.0,F,177.0,18.0,4.0,pumpkin,brain
5077,2020-03-31,Werewolf,54.0,swamp,assault,pistol,night,bones,Werewolf,No,103.0,F,182.0,98.0,5.0,silver,brain
5078,2019-12-13,Skeleton,87.0,castle,assault,knife,day,bones,Skeleton,Yes,716.0,F,163.0,50.0,2.0,garlic,Pesto pasta
5079,2020-03-10,Werewolf,67.0,swamp,assault,axe,night,bones,Werewolf,No,134.0,F,191.0,100.0,6.0,hazelnut,rats
5080,2020-12-07,Ghost,7.0,castle,nightly disturbance,knife,night,cloak,Ghost,No,1.0,F,185.0,57.0,2.0,garlic,humans
5081,2023-06-13,Ghost,86.0,village,arson,axe,night,cloak,Ghost,Yes,1277.0,M,182.0,61.0,3.0,sunlight,pesto pasta
5082,2022-04-25,Witch,90.0,swamp,arson,pistol,dusk,bones,Witch,No,720.0,M,177.0,21.0,6.0,hazelnut,pesto pasta
5083,2024-05-13,Zombie,95.0,forest,murder,knife,dusk,potions,Zombie,No,102.0,M,197.0,12.0,2.0,sunlight,humans
5084,2020-07-19,Witch,47.0,forest,kidnapping,brute force,day,cloak,Witch,Yes,598.0,F,152.0,23.0,6.0,hazelnut,pesto pasta
5085,2020-05-05,Vampire,82.0,castle,assault,,dawn,blood,Vampire,No,451.0,M,163.0,50.0,6.0,sunlight,rats
5086,2024-07-30,Ghost,26.0,village,nightly disturbance,axe,night,potions,Ghost,No,3376.0,M,162.0,52.0,3.0,sunlight,brain
5087,2024-06-23,Witch,5.0,forest,kidnapping,axe,night,bones,Witch,No,395.0,F,154.0,27.0,4.0,hazelnut,pesto pasta
5088,2024-05-12,Werewolf,41.0,mountain,kidnapping,knife,day,fur,Werewolf,No,43.0,F,198.0,74.0,6.0,silver,lasagna
5089,2021-09-08,Zombie,79.0,swamp,kidnapping,knife,night,blood,Zombie,No,24.0,F,156.0,10.0,1.0,sunlight,rats
5090,2020-07-06,Zombie,33.0,forest,kidnapping,brute force,day,potions,Zombie,No,127.0,M,159.0,11.0,3.0,Pumpkin,humans
5091,2020-01-25,Skeleton,40.0,castle,vandalism,knife,day,bones,Skeleton,No,522.0,F,168.0,16.0,6.0,silver,pesto pasta
5092,2022-05-31,Werewolf,89.0,forest,assault,pistol,night,blood,Werewolf,No,95.0,M,152.0,63.0,6.0,cat hair,humans
5094,2020-10-08,Witch,97.0,village,kidnapping,pistol,dawn,teeth,Witch,Yes,525.0,M,171.0,13.0,4.0,hazelnut,pesto pasta
5095,2023-01-17,Vampire,35.0,forest,murder,brute force,night,cloak,Vampire,No,767.0,F,160.0,37.0,6.0,sunlight,lasagna
5096,2022-04-04,Werewolf,55.0,forest,vandalism,knife,night,teeth,Werewolf,Yes,154.0,M,158.0,77.0,8.0,hazelnut,rats
5097,2024-06-07,Werewolf,75.0,mountain,vandalism,axe,night,Fur,Werewolf,No,50.0,F,185.0,34.0,6.0,sunlight,brain
5098,2023-11-21,Werewolf,87.0,mountain,assault,knife,night,fur,Werewolf,No,105.0,M,157.0,58.0,5.0,cat hair,brain
5099,2022-01-15,Skeleton,29.0,castle,nightly disturbance,pistol,night,bones,Skeleton,No,1606.0,F,174.0,30.0,5.0,Silver,rats
5100,2022-08-11,Witch,46.0,village,arson,axe,dawn,cloak,Witch,Yes,360.0,F,199.0,17.0,8.0,hazelnut,pesto pasta
5101,2019-12-29,Werewolf,49.0,mountain,assault,,day,teeth,Werewolf,Yes,63.0,F,178.0,69.0,7.0,hazelnut,brain
5102,2021-12-21,Werewolf,80.0,village,nightly disturbance,,night,teeth,Werewolf,Yes,117.0,M,169.0,16.0,7.0,hazelnut,rats
5103,2023-08-29,Zombie,36.0,swamp,murder,brute force,dusk,blood,Zombie,No,81.0,M,198.0,12.0,5.0,pumpkin,pesto pasta
5104,2022-03-21,Vampire,90.0,castle,nightly disturbance,brute force,night,blood,Vampire,Yes,199.0,M,198.0,24.0,5.0,sunlight,humans
5105,2020-10-17,Zombie,15.0,swamp,murder,,dusk,potions,Zombie,No,86.0,M,181.0,16.0,8.0,cat hair,rats
5106,2021-10-23,Zombie,61.0,mountain,kidnapping,,day,blood,Zombie,No,83.0,M,152.0,25.0,4.0,cat hair,rats
5107,2021-01-11,Vampire,93.0,castle,murder,axe,night,blood,Vampire,Yes,452.0,M,165.0,44.0,5.0,garlic,rats
5108,2020-11-16,Witch,94.0,swamp,kidnapping,knife,dusk,cloak,Witch,Yes,46.0,F,191.0,18.0,3.0,hazelnut,rats
5109,2021-05-15,Zombie,60.0,swamp,kidnapping,axe,night,bones,Zombie,No,174.0,F,170.0,11.0,4.0,sunlight,lasagna
5110,2021-05-25,Witch,38.0,swamp,arson,,day,teeth,Witch,Yes,411.0,F,151.0,11.0,3.0,hazelnut,pesto pasta
5111,2022-04-30,Zombie,96.0,mountain,kidnapping,knife,night,potions,Zombie,No,98.0,F,183.0,23.0,3.0,sunlight,brain
5112,2024-10-12,Ghost,22.0,castle,vandalism,,dusk,cloak,Ghost,Yes,1653.0,F,150.0,87.0,1.0,hazelnut,lasagna
5113,2020-08-29,Vampire,19.0,castle,assault,pistol,night,blood,Vampire,No,141.0,M,181.0,42.0,7.0,garlic,humans
5114,2020-01-08,Zombie,58.0,village,kidnapping,knife,dawn,blood,Zombie,No,98.0,F,159.0,18.0,1.0,pumpkin,humans
5115,2023-04-09,Ghost,19.0,castle,vandalism,knife,night,potions,Ghost,Yes,609.0,M,160.0,58.0,1.0,sunlight,brain
5116,2023-04-20,Skeleton,38.0,mountain,arson,axe,day,cloak,Skeleton,No,145.0,M,151.0,9.0,8.0,silver,rats
5117,2023-04-15,Ghost,64.0,castle,nightly disturbance,axe,night,cloak,Ghost,Yes,1113.0,M,161.0,20.0,9.0,sunlight,pesto pasta
5118,2021-03-16,Werewolf,32.0,mountain,assault,pistol,night,fur,Werewolf,No,46.0,F,183.0,95.0,5.0,silver,humans
5119,2023-06-16,Zombie,44.0,mountain,assault,knife,dawn,blood,Zombie,Yes,97.0,F,184.0,12.0,1.0,cat hair,rats
5120,2021-06-25,Ghost,36.0,village,nightly disturbance,knife,night,potions,Ghost,Yes,2418.0,M,164.0,71.0,3.0,sunlight,brain
5121,2022-08-16,Witch,50.0,swamp,kidnapping,,dusk,cloak,Witch,No,506.0,M,176.0,20.0,2.0,silver,pesto pasta
5122,2022-02-19,Skeleton,97.0,mountain,assault,brute force,day,cloak,Skeleton,No,489.0,M,162.0,21.0,9.0,silver,humans
5123,2024-10-10,Zombie,9.0,swamp,kidnapping,brute force,dusk,potions,Zombie,No,46.0,M,154.0,14.0,5.0,sunlight,pesto pasta
5124,2022-11-30,Werewolf,89.0,mountain,assault,,night,potions,Werewolf,No,133.0,F,177.0,73.0,6.0,silver,humans
5125,2022-07-07,Ghost,6.0,castle,nightly disturbance,pistol,night,cloak,Ghost,Yes,3146.0,F,197.0,79.0,10.0,garlic,pesto pasta
5126,2020-03-02,Skeleton,87.0,mountain,nightly disturbance,,night,bones,Skeleton,No,215.0,M,188.0,33.0,7.0,silver,rats
5127,2020-04-26,ZOMBIE,39.0,swamp,vandalism,knife,day,potions,ZOMBIE,Yes,1.0,F,173.0,17.0,4.0,cat hair,lasagna
5128,2021-05-24,Skeleton,48.0,castle,arson,brute force,night,bones,Skeleton,No,936.0,F,170.0,37.0,7.0,silver,humans
5129,2021-12-22,Werewolf,55.0,mountain,assault,,dusk,teeth,Werewolf,Yes,117.0,M,198.0,74.0,7.0,cat hair,lasagna
5130,2020-08-06,Ghost,76.0,village,arson,knife,night,cloak,Ghost,No,3163.0,f,173.0,31.0,1.0,garlic,humans
5131,2022-03-06,Skeleton,92.0,mountain,nightly disturbance,pistol,night,bones,Skeleton,No,505.0,F,191.0,23.0,3.0,silver,rats
5132,2020-12-11,Skeleton,51.0,castle,vandalism,pistol,dusk,bones,Skeleton,No,957.0,M,163.0,16.0,5.0,silver,rats
5133,2023-06-07,Vampire,29.0,castle,theft,pistol,night,blood,Vampire,Yes,366.0,M,158.0,35.0,9.0,garlic,humans
5134,2024-10-14,Skeleton,27.0,castle,nightly disturbance,knife,night,bones,Skeleton,No,1213.0,F,181.0,22.0,1.0,hazelnut,lasagna
5135,2024-04-18,Vampire,39.0,castle,assault,knife,night,teeth,Vampire,Yes,466.0,M,194.0,51.0,7.0,garlic,humans
5136,2022-10-10,Ghost,78.0,castle,theft,,night,cloak,Ghost,No,1683.0,M,162.0,43.0,1.0,sunlight,humans
5137,2021-03-23,Zombie,45.0,mountain,murder,knife,dusk,potions,Zombie,Yes,60.0,M,178.0,14.0,2.0,cat hair,rats
5138,2023-05-13,Zombie,20.0,swamp,assault,knife,night,bones,Zombie,Yes,90.0,M,172.0,17.0,4.0,sunlight,lasagna
5140,2022-11-16,Ghost,85.0,castle,vandalism,brute force,dawn,potions,Ghost,No,371.0,F,152.0,25.0,8.0,garlic,brain
5141,2024-04-13,Witch,94.0,swamp,assault,,day,potions,Witch,No,380.0,M,174.0,23.0,2.0,pumpkin,humans
5142,2019-12-08,Ghost,32.0,village,vandalism,knife,night,cloak,Ghost,No,862.0,M,174.0,69.0,2.0,pumpkin,lasagna
5143,2021-12-21,Skeleton,94.0,mountain,arson,,day,bones,Skeleton,No,882.0,M,156.0,31.0,8.0,silver,pesto pasta
5144,2024-03-18,Zombie,84.0,swamp,assault,pistol,night,blood,Zombie,No,21.0,M,150.0,18.0,3.0,cat hair,pesto pasta
5145,2023-10-29,Werewolf,6.0,village,assault,knife,dawn,potions,Werewolf,Yes,65.0,M,178.0,70.0,7.0,hazelnut,brain
5146,2021-11-03,Zombie,93.0,swamp,assault,,night,bones,Zombie,No,101.0,M,180.0,14.0,3.0,sunlight,rats
5147,2022-07-08,Vampire,89.0,forest,theft,pistol,night,teeth,Vampire,No,372.0,F,171.0,35.0,9.0,garlic,rats
5148,2022-11-18,Zombie,54.0,village,Assault,,dusk,fur,Zombie,Yes,33.0,M,175.0,13.0,3.0,cat hair,pesto pasta
5149,2024-03-17,Witch,70.0,swamp,kidnapping,,day,bones,Witch,Yes,389.0,F,195.0,22.0,1.0,hazelnut,pesto pasta
5150,2022-07-18,Ghost,44.0,village,nightly disturbance,,night,potions,Ghost,No,1898.0,M,162.0,45.0,1.0,sunlight,humans
5151,2021-10-03,Ghost,62.0,village,nightly disturbance,knife,night,potions,Ghost,Yes,285.0,F,168.0,55.0,2.0,silver,brain
5152,2022-12-31,Zombie,41.0,swamp,kidnapping,pistol,dusk,blood,Zombie,No,1.0,F,173.0,14.0,4.0,cat hair,brain
5153,2022-08-23,Werewolf,60.0,mountain,assault,knife,night,fur,Werewolf,Yes,177.0,F,195.0,55.0,6.0,hazelnut,humans
5154,2021-08-18,Werewolf,58.0,mountain,assault,knife,night,fur,Werewolf,No,47.0,M,159.0,97.0,8.0,hazelnut,humans
5155,2022-01-02,Witch,78.0,village,theft,brute force,dusk,cloak,Witch,Yes,309.0,F,192.0,23.0,5.0,hazelnut,rats
5156,2021-05-05,Vampire,3.0,castle,nightly disturbance,knife,night,blood,Vampire,Yes,636.0,F,160.0,27.0,8.0,silver,lasagna
5157,2020-11-01,Zombie,22.0,swamp,kidnapping,pistol,dusk,blood,Zombie,Yes,144.0,M,175.0,7.0,8.0,sunlight,rats
5158,2019-12-22,Ghost,47.0,castle,vandalism,pistol,night,potions,Ghost,No,1734.0,F,180.0,50.0,4.0,garlic,humans
5159,2021-08-13,Zombie,3.0,village,vandalism,axe,night,teeth,Zombie,Yes,91.0,F,160.0,12.0,5.0,garlic,lasagna
5160,2023-03-05,Witch,85.0,village,kidnapping,knife,dusk,bones,Witch,No,220.0,F,172.0,34.0,2.0,garlic,rats
5161,2021-01-20,Skeleton,92.0,mountain,assault,pistol,dusk,bones,Skeleton,Yes,1724.0,F,192.0,24.0,5.0,silver,pesto pasta
5162,2019-12-29,Skeleton,62.0,mountain,arson,knife,day,bones,Skeleton,No,976.0,F,180.0,18.0,1.0,silver,pesto pasta
5163,2024-05-16,Witch,42.0,village,arson,knife,dusk,teeth,Witch,No,609.0,M,162.0,20.0,2.0,hazelnut,lasagna
5164,2024-03-11,Ghost,7.0,castle,nightly disturbance,knife,night,potions,Ghost,No,1362.0,M,198.0,52.0,5.0,garlic,rats
5165,2021-05-27,WITCH,39.0,village,arson,pistol,day,bones,WITCH,No,384.0,F,178.0,17.0,4.0,hazelnut,brain
5166,2020-02-26,Ghost,92.0,castle,nightly disturbance,pistol,night,potions,Ghost,Yes,1687.0,M,191.0,40.0,7.0,pumpkin,humans
5167,2024-05-12,Werewolf,54.0,forest,vandalism,pistol,night,fur,Werewolf,Yes,34.0,M,182.0,88.0,9.0,cat hair,rats
5168,2022-06-22,Witch,51.0,swamp,kidnapping,pistol,dusk,bones,Witch,No,345.0,M,152.0,24.0,5.0,hazelnut,lasagna
5169,2022-10-18,Ghost,91.0,castle,vandalism,,night,cloak,Ghost,No,1594.0,M,181.0,77.0,3.0,sunlight,rats
5170,2021-10-31,Witch,21.0,village,arson,axe,dawn,potions,Witch,Yes,403.0,M,174.0,18.0,7.0,hazelnut,humans
5171,2024-02-16,Witch,53.0,mountain,kidnapping,knife,night,cloak,Witch,No,377.0,F,180.0,22.0,3.0,pumpkin,lasagna
5172,2023-02-07,Ghost,80.0,castle,vandalism,axe,night,cloak,Ghost,No,1382.0,F,181.0,1.0,7.0,pumpkin,rats
5173,2021-02-17,Ghost,65.0,village,vandalism,knife,night,potions,Ghost,No,3575.0,F,174.0,64.0,2.0,sunlight,lasagna
5174,2020-09-20,Vampire,70.0,village,assault,,dawn,blood,Vampire,No,469.0,F,194.0,45.0,8.0,silver,pesto pasta
5175,2020-05-22,WITCH,18.0,village,arson,brute force,day,teeth,WITCH,No,314.0,F,195.0,18.0,6.0,garlic,pesto pasta
5176,2021-03-20,Skeleton,99.0,castle,vandalism,axe,day,bones,Skeleton,Yes,1529.0,F,184.0,33.0,9.0,hazelnut,brain
5177,2023-07-06,Witch,80.0,mountain,kidnapping,axe,day,cloak,Witch,Yes,390.0,M,152.0,16.0,3.0,pumpkin,humans
