Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
7296,Ghost,No,1313.0,F,177.0,71.0,2.0,pumpkin,humans
2912,Skeleton,No,775.0,M,150.0,31.0,1.0,silver,pesto pasta
447,Skeleton,Yes,1834.0,M,179.0,44.0,2.0,silver,humans
7073,Witch,No,38.0,M,154.0,57.0,8.0,Garlic,rats
8704,Werewolf,No,46.0,F,159.0,75.0,6.0,hazelnut,humans
6689,Skeleton,Yes,480.0,M,170.0,17.0,1.0,hazelnut,pesto pasta
7942,Skeleton,Yes,71.0,F,174.0,12.0,5.0,silver,lasagna
2661,Ghost,Yes,2050.0,M,164.0,47.0,1.0,pumpkin,lasagna
7557,Vampire,No,165.0,M,199.0,22.0,3.0,garlic,pesto pasta
3113,,No,286.0,F,188.0,41.0,6.0,silver,humans
4737,Vampire,Yes,410.0,M,184.0,21.0,7.0,garlic,pesto pasta
6834,Zombie,No,1.0,M,189.0,14.0,2.0,pumpkin,lasagna
5317,Skeleton,No,6.0,M,194.0,13.0,4.0,cat hair,lasagna
1879,Werewolf,No,103.0,M,169.0,15.0,3.0,sunlight,brain
997,Vampire,No,451.0,M,189.0,20.0,1.0,hazelnut,pesto pasta
3725,Skeleton,Yes,68.0,M,192.0,16.0,3.0,garlic,pesto pasta
5847,Werewolf,No,738.0,M,169.0,43.0,8.0,garlic,rats
1721,Ghost,No,1453.0,M,176.0,17.0,3.0,garlic,pesto pasta
9563,Ghost,Yes,57.0,F,171.0,12.0,4.0,sunlight,brain
6115,Witch,No,520.0,M,155.0,37.0,6.0,sunlight,pesto pasta
170,Skeleton,Yes,134.0,F,151.0,12.0,4.0,silver,brain
2058,Skeleton,Yes,1216.0,F,155.0,1.0,10.0,garlic,brain
7128,Skeleton,No,651.0,F,199.0,30.0,6.0,silver,pesto pasta
5231,Vampire,Yes,75.0,M,161.0,11.0,9.0,cat hair,humans
1307,Witch,No,1354.0,M,198.0,48.0,2.0,garlic,rats
65,Skeleton,Yes,605.0,M,171.0,30.0,1.0,garlic,humans
3131,Skeleton,Yes,351.0,F,183.0,27.0,7.0,pumpkin,lasagna
948,Witch,Yes,323.0,F,190.0,13.0,4.0,hazelnut,brain
1382,Witch,Yes,542.0,M,152.0,19.0,1.0,hazelnut,rats
8552,Skeleton,No,57.0,F,165.0,18.0,10.0,sunlight,lasagna
1697,Werewolf,No,696.0,M,156.0,26.0,8.0,sunlight,lasagna
9978,Ghost,No,1.0,F,178.0,14.0,9.0,pumpkin,pesto pasta
1056,Witch,No,788.0,M,164.0,18.0,8.0,silver,lasagna
9426,Werewolf,No,270.0,F,195.0,10.0,3.0,silver,humans
1685,Werewolf,No,102.0,F,154.0,29.0,5.0,sunlight,humans
7287,Werewolf,No,749.0,F,157.0,30.0,1.0,garlic,Pesto pasta
7020,Ghost,Yes,2809.0,M,155.0,34.0,8.0,garlic,pesto pasta
5067,Witch,No,145.0,M,151.0,9.0,8.0,silver,rats
1624,Witch,No,1155.0,F,190.0,1.0,2.0,garlic,brain
8921,Witch,No,422.0,M,198.0,23.0,4.0,pumpkin,humans
5158,Zombie,No,117.0,M,165.0,55.0,6.0,cat hair,humans
6601,Ghost,Yes,723.0,M,193.0,67.0,1.0,sunlight,rats
8743,Witch,Yes,780.0,M,158.0,25.0,2.0,sunlight,pesto pasta
9794,Ghost,Yes,515.0,M,196.0,50.0,6.0,garlic,brain
8570,Werewolf,Yes,134.0,F,159.0,66.0,10.0,sunlight,rats
2489,Werewolf,No,122.0,F,186.0,96.0,7.0,cat hair,pesto pasta
3719,Ghost,No,446.0,M,191.0,25.0,4.0,hazelnut,lasagna
7787,Skeleton,Yes,110.0,M,178.0,12.0,3.0,garlic,brain
6132,Zombie,Yes,75.0,F,160.0,86.0,6.0,garlic,lasagna
9925,Witch,No,72.0,M,174.0,20.0,9.0,sunlight,rats
7952,Vampire,No,203.0,M,196.0,19.0,8.0,hazelnut,humans
668,Witch,No,448.0,F,168.0,11.0,1.0,hazelnut,rats
9538,Ghost,Yes,649.0,M,190.0,21.0,7.0,silver,lasagna
8132,Werewolf,Yes,113.0,M,182.0,32.0,8.0,sunlight,lasagna
4548,Zombie,Yes,79.0,M,172.0,19.0,3.0,cat hair,rats
1990,Witch,Yes,28.0,M,157.0,20.0,1.0,sunlight,lasagna
4633,Werewolf,No,1899.0,F,159.0,73.0,6.0,pumpkin,pesto pasta
993,Witch,No,99.0,F,193.0,23.0,4.0,cat hair,rats
1693,Witch,No,812.0,F,184.0,77.0,1.0,cat hair,rats
3929,Ghost,No,1759.0,M,153.0,1.0,5.0,silver,lasagna
3216,Zombie,Yes,373.0,M,151.0,46.0,6.0,sunlight,rats
6184,Ghost,No,1112.0,M,175.0,39.0,9.0,Silver,brain
5556,Werewolf,No,76.0,F,197.0,63.0,6.0,cat hair,humans
3474,Ghost,No,2365.0,M,181.0,15.0,10.0,garlic,pesto pasta
6286,Skeleton,Yes,582.0,F,158.0,42.0,8.0,silver,humans
4203,Zombie,Yes,157.0,F,151.0,71.0,8.0,cat hair,lasagna
3021,Vampire,Yes,674.0,M,175.0,26.0,7.0,silver,brain
4096,Skeleton,No,21.0,F,179.0,91.0,7.0,silver,pesto pasta
4094,Skeleton,No,79.0,F,174.0,29.0,8.0,pumpkin,rats
422,Werewolf,Yes,18.0,M,180.0,21.0,5.0,cat hair,pesto pasta
4703,Zombie,No,144.0,M,184.0,15.0,3.0,pumpkin,pesto pasta
1616,Vampire,No,27.0,F,184.0,10.0,5.0,silver,lasagna
5155,Vampire,No,524.0,F,159.0,53.0,9.0,garlic,lasagna
7644,Witch,No,37.0,F,177.0,63.0,4.0,silver,lasagna
2521,Zombie,Yes,177.0,F,159.0,63.0,6.0,silver,brain
7202,Zombie,No,126.0,M,190.0,14.0,3.0,sunlight,lasagna
4745,Witch,Yes,83.0,F,160.0,16.0,10.0,silver,lasagna
5640,Witch,Yes,212.0,F,182.0,58.0,3.0,garlic,lasagna
1687,,Yes,1.0,M,173.0,12.0,4.0,sunlight,rats
9413,Ghost,No,104.0,F,169.0,53.0,2.0,cat hair,pesto pasta
2453,Witch,No,1140.0,M,170.0,31.0,10.0,silver,brain
822,Werewolf,No,260.0,M,180.0,35.0,6.0,garlic,pesto pasta
4410,Skeleton,Yes,408.0,M,176.0,8.0,7.0,hazelnut,humans
5681,Ghost,Yes,311.0,M,171.0,30.0,9.0,garlic,rats
6549,Werewolf,No,462.0,M,193.0,45.0,4.0,silver,rats
1204,Ghost,No,403.0,F,186.0,53.0,9.0,garlic,rats
3333,Skeleton,No,207.0,F,181.0,40.0,8.0,sunlight,lasagna
7018,Skeleton,No,189.0,M,198.0,36.0,6.0,garlic,rats
49,Skeleton,No,1775.0,M,158.0,13.0,7.0,silver,rats
2669,Witch,Yes,600.0,M,153.0,36.0,3.0,garlic,lasagna
8368,Werewolf,Yes,60.0,M,173.0,15.0,2.0,cat hair,humans
4848,Vampire,No,129.0,F,168.0,9.0,2.0,pumpkin,humans
549,Witch,Yes,120.0,M,191.0,10.0,5.0,sunlight,humans
854,Witch,Yes,123.0,M,161.0,94.0,3.0,cat hair,brain
979,Skeleton,No,74.0,F,196.0,18.0,8.0,sunlight,humans
3644,Vampire,No,3152.0,F,198.0,70.0,8.0,sunlight,humans
1615,Vampire,No,648.0,F,177.0,42.0,1.0,cat hair,pesto pasta
200,Vampire,Yes,81.0,F,190.0,19.0,5.0,cat hair,lasagna
7255,Werewolf,No,731.0,M,188.0,18.0,1.0,hazelnut,humans
112,Witch,Yes,107.0,F,167.0,15.0,7.0,hazelnut,pesto pasta
7441,Zombie,Yes,18.0,M,152.0,21.0,5.0,sunlight,brain
4946,Ghost,Yes,1.0,F,198.0,24.0,2.0,garlic,rats
1869,Skeleton,No,77.0,M,170.0,14.0,2.0,garlic,pesto pasta
1882,Ghost,Yes,56.0,F,194.0,16.0,5.0,cat hair,pesto pasta
1699,Vampire,Yes,356.0,F,199.0,38.0,1.0,garlic,brain
7001,Witch,Yes,1835.0,F,170.0,50.0,7.0,pumpkin,rats
3651,Vampire,Yes,932.0,M,182.0,27.0,2.0,silver,brain
8517,Werewolf,No,462.0,F,181.0,23.0,4.0,silver,humans
1355,Werewolf,Yes,94.0,F,183.0,7.0,3.0,sunlight,brain
2212,Werewolf,Yes,352.0,M,171.0,17.0,1.0,pumpkin,humans
8724,Ghost,Yes,385.0,F,191.0,26.0,4.0,hazelnut,lasagna
7669,Werewolf,Yes,142.0,M,184.0,40.0,4.0,sunlight,pesto pasta
8197,Zombie,No,834.0,F,194.0,29.0,10.0,pumpkin,brain
9163,Vampire,Yes,220.0,m,185.0,100.0,6.0,hazelnut,pesto pasta
7275,Werewolf,Yes,84.0,M,159.0,54.0,6.0,silver,lasagna
5850,Witch,Yes,1.0,F,186.0,13.0,2.0,sunlight,rats
777,Witch,No,312.0,M,155.0,21.0,6.0,garlic,rats
2208,Vampire,Yes,125.0,M,164.0,100.0,6.0,cat hair,rats
7816,Werewolf,Yes,563.0,F,193.0,26.0,4.0,silver,PESTO PASTA
8409,Zombie,Yes,913.0,M,169.0,43.0,2.0,sunlight,brain
5569,Vampire,Yes,126.0,F,155.0,66.0,7.0,silver,lasagna
8619,Werewolf,No,41.0,M,166.0,100.0,1.0,silver,Brain
5870,Skeleton,Yes,64.0,F,177.0,68.0,8.0,silver,pesto pasta
701,Werewolf,Yes,2401.0,M,192.0,40.0,10.0,sunlight,humans
3222,Witch,Yes,84.0,F,165.0,12.0,2.0,garlic,brain
6926,Vampire,Yes,368.0,M,198.0,23.0,3.0,garlic,brain
710,Skeleton,No,72.0,M,195.0,43.0,7.0,silver,brain
4364,Werewolf,No,1292.0,F,196.0,85.0,1.0,cat hair,pesto pasta
596,Zombie,No,1593.0,M,198.0,1.0,1.0,sunlight,rats
4152,Vampire,No,398.0,F,192.0,16.0,4.0,hazelnut,pesto pasta
3873,Ghost,No,590.0,F,187.0,44.0,6.0,silver,lasagna
4722,Werewolf,No,50.0,F,194.0,82.0,8.0,silver,brain
674,Werewolf,No,58.0,F,157.0,31.0,1.0,silver,rats
3114,Werewolf,No,87.0,F,154.0,81.0,7.0,cat hair,brain
3693,Ghost,Yes,396.0,F,154.0,16.0,3.0,hazelnut,brain
399,Ghost,No,1518.0,F,176.0,24.0,8.0,silver,lasagna
5761,Ghost,No,701.0,F,150.0,27.0,6.0,sunlight,brain
7295,Witch,No,378.0,M,162.0,33.0,6.0,silver,rats
5274,Witch,Yes,25.0,F,181.0,10.0,5.0,cat hair,lasagna
8365,Witch,Yes,74.0,M,166.0,18.0,2.0,cat hair,pesto pasta
8322,Zombie,No,179.0,M,178.0,84.0,2.0,cat hair,lasagna
6355,Skeleton,Yes,779.0,F,177.0,40.0,2.0,sunlight,brain
6395,Werewolf,Yes,709.0,F,162.0,25.0,9.0,pumpkin,rats
7926,Ghost,Yes,472.0,M,172.0,27.0,4.0,silver,lasagna
6736,Witch,No,493.0,M,179.0,15.0,7.0,silver,lasagna
835,Zombie,No,461.0,M,165.0,18.0,1.0,hazelnut,brain
151,Ghost,Yes,321.0,F,190.0,22.0,6.0,hazelnut,pesto pasta
9038,Vampire,Yes,524.0,F,174.0,53.0,3.0,garlic,humans
955,Zombie,Yes,619.0,F,152.0,41.0,1.0,garlic,lasagna
7189,Zombie,No,2017.0,M,170.0,75.0,10.0,pumpkin,humans
283,Witch,Yes,549.0,F,170.0,25.0,6.0,hazelnut,lasagna
652,Ghost,No,77.0,F,178.0,24.0,5.0,pumpkin,pesto pasta
6063,Skeleton,No,330.0,M,158.0,30.0,9.0,silver,pesto pasta
9011,Vampire,Yes,2014.0,F,154.0,68.0,10.0,pumpkin,lasagna
6943,Skeleton,Yes,402.0,F,185.0,13.0,2.0,hazelnut,pesto pasta
7164,Werewolf,No,38.0,F,185.0,18.0,5.0,cat hair,rats
5311,Werewolf,Yes,84.0,M,164.0,11.0,4.0,sunlight,rats
2965,Zombie,No,2251.0,M,151.0,62.0,3.0,sunlight,humans
1762,Ghost,No,509.0,M,194.0,50.0,3.0,sunlight,humans
5265,Werewolf,Yes,1600.0,M,199.0,48.0,9.0,silver,humans
9237,Werewolf,No,334.0,M,166.0,34.0,1.0,garlic,humans
5962,Ghost,Yes,652.0,F,153.0,46.0,8.0,silver,rats
9918,Ghost,Yes,123.0,F,171.0,61.0,8.0,sunlight,lasagna
3501,Witch,No,160.0,M,176.0,70.0,6.0,hazelnut,pesto pasta
9631,Ghost,No,552.0,M,185.0,26.0,1.0,hazelnut,brain
2629,Skeleton,Yes,1631.0,F,167.0,43.0,1.0,garlic,rats
4324,Ghost,Yes,161.0,M,198.0,11.0,6.0,pumpkin,lasagna
8333,Skeleton,Yes,62.0,M,185.0,5.0,6.0,garlic,lasagna
5826,Zombie,Yes,643.0,M,154.0,20.0,9.0,hazelnut,rats
903,Skeleton,No,410.0,F,186.0,36.0,4.0,sunlight,humans
2911,Ghost,No,1.0,F,151.0,28.0,3.0,sunlight,humans
3283,Ghost,Yes,295.0,F,182.0,16.0,2.0,pumpkin,pesto pasta
6000,Zombie,No,351.0,M,169.0,9.0,1.0,hazelnut,pesto pasta
5282,VAMPIRE,No,1547.0,F,153.0,20.0,6.0,silver,brain
8498,Vampire,Yes,1455.0,M,160.0,1.0,9.0,silver,brain
483,Zombie,No,145.0,F,168.0,14.0,7.0,pumpkin,rats
6561,Ghost,Yes,467.0,M,194.0,27.0,7.0,garlic,humans
5348,Zombie,No,1902.0,M,192.0,88.0,10.0,pumpkin,pesto pasta
7510,Skeleton,Yes,284.0,F,186.0,28.0,5.0,pumpkin,lasagna
1907,Witch,Yes,910.0,F,168.0,8.0,5.0,pumpkin,pesto pasta
9806,Ghost,Yes,1209.0,M,193.0,56.0,1.0,garlic,rats
2590,Zombie,Yes,347.0,F,166.0,17.0,5.0,hazelnut,humans
6577,Werewolf,Yes,407.0,M,193.0,17.0,3.0,pumpkin,pesto pasta
9742,Werewolf,No,2320.0,F,184.0,45.0,1.0,cat hair,rats
6511,Vampire,Yes,314.0,M,174.0,14.0,1.0,pumpkin,humans
8871,Vampire,No,85.0,F,160.0,69.0,8.0,cat hair,rats
182,Witch,Yes,213.0,M,193.0,35.0,5.0,silver,brain
2093,Witch,No,204.0,M,150.0,44.0,1.0,sunlight,humans
6589,Skeleton,No,1.0,F,168.0,54.0,8.0,silver,pesto pasta
4683,Werewolf,No,46.0,M,180.0,55.0,6.0,cat hair,lasagna
9612,Vampire,Yes,203.0,M,196.0,22.0,6.0,sunlight,lasagna
3173,Ghost,Yes,144.0,M,169.0,15.0,6.0,cat hair,lasagna
5876,Werewolf,No,595.0,F,168.0,61.0,7.0,garlic,humans
3659,Witch,Yes,45.0,M,153.0,17.0,1.0,sunlight,rats
631,Witch,Yes,87.0,F,153.0,75.0,6.0,silver,lasagna
9886,Ghost,No,81.0,M,191.0,16.0,1.0,pumpkin,humans
1949,Werewolf,No,100.0,M,163.0,100.0,6.0,cat hair,rats
9630,Zombie,No,151.0,F,166.0,75.0,6.0,silver,rats
4887,werewolf,Yes,138.0,F,160.0,15.0,3.0,hazelnut,lasagna
7878,Werewolf,Yes,597.0,F,164.0,48.0,7.0,sunlight,brain
9730,Witch,No,712.0,F,197.0,15.0,2.0,sunlight,pesto pasta
9982,Werewolf,No,542.0,F,160.0,60.0,7.0,garlic,rats
5097,Werewolf,No,372.0,F,171.0,35.0,9.0,garlic,rats
2825,Werewolf,No,397.0,M,184.0,18.0,4.0,pumpkin,pesto pasta
4660,,No,65.0,M,183.0,83.0,8.0,hazelnut,lasagna
8766,Werewolf,Yes,183.0,F,198.0,58.0,8.0,silver,brain
7371,Ghost,No,1068.0,F,183.0,59.0,10.0,silver,pesto pasta
2927,Skeleton,No,377.0,F,172.0,41.0,3.0,garlic,humans
1251,Witch,Yes,47.0,M,197.0,20.0,8.0,silver,brain
4197,Ghost,No,844.0,M,198.0,96.0,2.0,sunlight,rats
126,Zombie,No,119.0,M,156.0,5.0,4.0,cat hair,pesto pasta
9704,Witch,No,2375.0,F,192.0,31.0,3.0,pumpkin,rats
4605,Zombie,No,123.0,F,179.0,75.0,7.0,hazelnut,pesto pasta
3819,Werewolf,No,57.0,F,165.0,76.0,3.0,cat hair,brain
9707,Werewolf,No,526.0,F,186.0,16.0,9.0,hazelnut,brain
2827,Ghost,No,80.0,F,173.0,68.0,9.0,cat hair,brain
2858,Werewolf,No,182.0,M,187.0,16.0,3.0,pumpkin,brain
2080,SKELETON,Yes,93.0,F,194.0,9.0,4.0,sunlight,humans
430,Skeleton,No,480.0,M,163.0,32.0,7.0,silver,brain
5398,Skeleton,Yes,336.0,M,185.0,19.0,4.0,hazelnut,rats
5852,Werewolf,No,93.0,M,157.0,53.0,9.0,silver,pesto pasta
9435,Zombie,Yes,98.0,M,182.0,8.0,4.0,sunlight,lasagna
2503,Vampire,Yes,64.0,F,152.0,63.0,7.0,silver,humans
7212,Witch,No,2440.0,F,199.0,61.0,3.0,sunlight,brain
3322,Zombie,No,524.0,M,166.0,50.0,6.0,silver,brain
1291,Ghost,No,73.0,F,169.0,16.0,6.0,cat hair,brain
5540,Ghost,No,2067.0,M,174.0,22.0,1.0,garlic,rats
6234,Ghost,No,1418.0,M,185.0,12.0,7.0,silver,pesto pasta
8185,Witch,No,610.0,M,193.0,66.0,1.0,pumpkin,humans
6930,Witch,No,1.0,M,150.0,57.0,10.0,silver,pesto pasta
6048,Zombie,Yes,177.0,F,194.0,75.0,6.0,silver,pesto pasta
9121,Zombie,No,131.0,M,156.0,11.0,2.0,cat hair,pesto pasta
6952,werewolf,No,463.0,F,163.0,70.0,10.0,sunlight,pesto pasta
6911,Witch,Yes,244.0,M,183.0,15.0,7.0,hazelnut,rats
9081,Skeleton,Yes,1111.0,F,178.0,39.0,6.0,silver,pesto pasta
6172,Skeleton,No,102.0,M,186.0,72.0,7.0,silver,rats
2390,Werewolf,No,62.0,M,172.0,13.0,5.0,silver,humans
7266,Zombie,Yes,1229.0,F,170.0,31.0,2.0,silver,brain
8267,Zombie,No,743.0,M,160.0,65.0,3.0,hazelnut,pesto pasta
9035,Vampire,No,448.0,M,176.0,47.0,5.0,garlic,brain
9294,Witch,Yes,513.0,M,192.0,30.0,3.0,hazelnut,pesto pasta
4828,Ghost,Yes,334.0,F,185.0,24.0,3.0,hazelnut,brain
4119,Skeleton,Yes,115.0,M,190.0,83.0,2.0,garlic,pesto pasta
9228,Werewolf,Yes,110.0,M,181.0,100.0,4.0,sunlight,pesto pasta
4514,Witch,No,2166.0,F,175.0,34.0,9.0,garlic,Rats
7660,Ghost,Yes,829.0,F,192.0,25.0,1.0,silver,lasagna
1436,Werewolf,Yes,438.0,F,172.0,18.0,1.0,hazelnut,lasagna
5689,Skeleton,No,110.0,F,155.0,10.0,8.0,cat hair,rats
5446,Zombie,Yes,69.0,M,185.0,8.0,4.0,garlic,lasagna
6021,Vampire,No,70.0,M,150.0,73.0,7.0,silver,lasagna
1496,Skeleton,No,51.0,M,180.0,89.0,7.0,silver,humans
8606,Ghost,No,469.0,F,170.0,36.0,9.0,garlic,lasagna
4150,Zombie,Yes,90.0,F,152.0,77.0,7.0,silver,brain
1450,Witch,Yes,2235.0,F,150.0,41.0,1.0,garlic,pesto pasta
280,Skeleton,No,306.0,F,190.0,27.0,8.0,garlic,lasagna
9284,Witch,Yes,2028.0,M,176.0,29.0,4.0,garlic,brain
1884,Ghost,No,2439.0,F,196.0,28.0,4.0,sunlight,rats
6473,Witch,No,780.0,M,154.0,13.0,10.0,garlic,pesto pasta
1621,Vampire,Yes,128.0,M,194.0,77.0,5.0,silver,lasagna
2539,Skeleton,No,1466.0,M,186.0,8.0,2.0,silver,brain
7214,Skeleton,Yes,419.0,F,160.0,35.0,5.0,sunlight,rats
3482,Skeleton,Yes,1.0,F,188.0,23.0,3.0,sunlight,brain
3926,Zombie,No,135.0,M,168.0,92.0,7.0,silver,rats
8439,Zombie,Yes,1152.0,M,157.0,21.0,10.0,silver,pesto pasta
1916,Witch,No,78.0,M,195.0,39.0,6.0,silver,rats
1383,Zombie,No,65.0,M,172.0,19.0,1.0,pumpkin,lasagna
5975,Werewolf,Yes,976.0,F,161.0,54.0,1.0,sunlight,pesto pasta
3118,Ghost,No,352.0,M,177.0,28.0,7.0,silver,pesto pasta
9585,Ghost,No,1.0,M,181.0,4.0,7.0,cat hair,pesto pasta
2599,Witch,Yes,2089.0,F,181.0,87.0,7.0,sunlight,brain
5625,Ghost,No,154.0,M,161.0,73.0,7.0,cat hair,humans
5792,Zombie,Yes,139.0,F,181.0,19.0,4.0,garlic,brain
3820,Zombie,Yes,610.0,F,199.0,52.0,5.0,sunlight,lasagna
5060,Skeleton,No,174.0,F,170.0,11.0,4.0,sunlight,lasagna
7277,Skeleton,Yes,670.0,M,193.0,49.0,1.0,pumpkin,lasagna
6798,Ghost,Yes,1089.0,F,161.0,10.0,10.0,sunlight,rats
9721,Witch,No,432.0,M,161.0,17.0,4.0,hazelnut,pesto pasta
9965,Witch,Yes,113.0,M,181.0,32.0,6.0,silver,pesto pasta
2180,Ghost,No,106.0,M,166.0,14.0,4.0,cat hair,lasagna
368,Vampire,No,457.0,M,158.0,29.0,1.0,garlic,humans
4959,Vampire,No,587.0,F,181.0,50.0,6.0,sunlight,lasagna
1927,Vampire,No,1113.0,F,153.0,1.0,6.0,cat hair,pesto pasta
168,Skeleton,Yes,1918.0,F,181.0,13.0,10.0,silver,BRAIN
9817,Witch,Yes,64.0,F,158.0,21.0,7.0,sunlight,brain
4350,Vampire,Yes,24.0,F,169.0,62.0,5.0,cat hair,lasagna
2442,Skeleton,No,1127.0,M,193.0,41.0,2.0,silver,brain
1477,Witch,No,192.0,M,169.0,17.0,4.0,silver,lasagna
267,Werewolf,Yes,1460.0,M,155.0,24.0,9.0,silver,pesto pasta
5630,Zombie,Yes,907.0,F,168.0,20.0,3.0,silver,brain
9526,Vampire,Yes,639.0,M,190.0,40.0,4.0,silver,rats
8534,Vampire,Yes,93.0,F,165.0,13.0,5.0,sunlight,brain
6479,Zombie,Yes,387.0,M,179.0,27.0,2.0,pumpkin,brain
1523,Werewolf,No,1319.0,M,171.0,70.0,3.0,sunlight,humans
7215,Werewolf,Yes,3476.0,M,196.0,97.0,9.0,sunlight,lasagna
4961,Ghost,Yes,533.0,F,175.0,24.0,1.0,pumpkin,pesto pasta
4908,Werewolf,No,336.0,M,158.0,42.0,4.0,sunlight,humans
9905,Ghost,No,879.0,F,197.0,31.0,6.0,hazelnut,rats
2597,Witch,Yes,824.0,M,191.0,33.0,8.0,hazelnut,lasagna
1561,Werewolf,Yes,200.0,M,166.0,24.0,4.0,hazelnut,lasagna
6330,Vampire,Yes,78.0,M,150.0,96.0,7.0,silver,lasagna
3183,Witch,Yes,179.0,M,173.0,49.0,5.0,silver,lasagna
5895,Zombie,Yes,117.0,F,198.0,53.0,5.0,silver,Pesto pasta
77,Werewolf,Yes,114.0,M,153.0,60.0,3.0,silver,rats
4596,Zombie,No,1095.0,F,159.0,10.0,5.0,silver,rats
586,Ghost,Yes,91.0,M,188.0,11.0,8.0,garlic,rats
3180,Zombie,Yes,2474.0,M,197.0,20.0,5.0,silver,pesto pasta
4404,Ghost,Yes,99.0,M,188.0,13.0,8.0,sunlight,Humans
5543,Vampire,No,477.0,F,197.0,35.0,6.0,garlic,rats
2260,Werewolf,Yes,174.0,M,180.0,21.0,5.0,cat hair,humans
7147,Witch,Yes,118.0,F,167.0,70.0,7.0,silver,HUMANS
1593,Ghost,No,108.0,M,184.0,20.0,4.0,sunlight,lasagna
6924,Zombie,No,176.0,F,185.0,14.0,5.0,garlic,humans
3240,Zombie,No,463.0,F,170.0,33.0,6.0,sunlight,lasagna
9036,Vampire,No,1275.0,M,166.0,83.0,5.0,pumpkin,brain
8971,Ghost,No,310.0,F,158.0,18.0,7.0,cat hair,lasagna
5433,,Yes,462.0,M,198.0,23.0,2.0,pumpkin,brain
4844,Ghost,Yes,1220.0,F,199.0,50.0,6.0,silver,rats
7808,Witch,No,1281.0,F,154.0,24.0,1.0,garlic,lasagna
9981,Skeleton,No,738.0,F,171.0,49.0,2.0,silver,lasagna
5790,Skeleton,No,142.0,F,178.0,47.0,6.0,garlic,lasagna
1290,Vampire,No,119.0,F,195.0,33.0,7.0,silver,humans
8829,Vampire,Yes,1.0,M,180.0,25.0,9.0,hazelnut,pesto pasta
4277,Werewolf,No,463.0,M,196.0,37.0,7.0,silver,humans
2604,Zombie,Yes,75.0,M,152.0,64.0,6.0,silver,rats
8810,Vampire,No,34.0,M,161.0,73.0,8.0,cat hair,humans
4873,Skeleton,No,229.0,F,193.0,14.0,2.0,hazelnut,brain
9828,Ghost,Yes,414.0,M,178.0,20.0,1.0,hazelnut,brain
5005,Vampire,No,1111.0,F,165.0,31.0,4.0,silver,rats
3128,Ghost,No,393.0,M,187.0,31.0,5.0,garlic,pesto pasta
8591,Vampire,Yes,29.0,M,171.0,15.0,4.0,garlic,pesto pasta
9577,Skeleton,NO,801.0,M,172.0,40.0,6.0,garlic,brain
71,Zombie,Yes,1.0,M,167.0,13.0,2.0,sunlight,brain
6928,Vampire,No,486.0,F,182.0,33.0,2.0,hazelnut,brain
1359,Skeleton,No,1139.0,M,193.0,16.0,4.0,garlic,lasagna
3132,Zombie,No,431.0,F,193.0,16.0,6.0,hazelnut,brain
8205,Ghost,Yes,391.0,F,177.0,25.0,4.0,garlic,brain
1073,Witch,No,1332.0,F,174.0,39.0,2.0,sunlight,humans
2783,Vampire,No,67.0,M,184.0,11.0,5.0,sunlight,brain
7900,Werewolf,No,1373.0,M,157.0,25.0,8.0,hazelnut,brain
7233,Ghost,No,171.0,F,198.0,51.0,7.0,cat hair,humans
2289,Skeleton,Yes,236.0,M,180.0,31.0,8.0,pumpkin,pesto pasta
9904,Werewolf,Yes,149.0,F,174.0,68.0,9.0,silver,pesto pasta
2124,Ghost,No,1316.0,M,181.0,66.0,6.0,pumpkin,brain
8474,Ghost,No,495.0,F,185.0,45.0,7.0,silver,lasagna
3224,Skeleton,Yes,1714.0,M,151.0,65.0,3.0,pumpkin,rats
6747,Ghost,No,424.0,M,179.0,22.0,8.0,hazelnut,brain
405,Skeleton,No,726.0,F,193.0,28.0,5.0,garlic,humans
4562,Skeleton,Yes,80.0,M,187.0,66.0,2.0,hazelnut,pesto pasta
8108,Zombie,No,1456.0,F,161.0,48.0,3.0,sunlight,rats
3263,Ghost,No,1.0,M,179.0,13.0,4.0,sunlight,rats
5474,Werewolf,Yes,585.0,F,180.0,43.0,8.0,sunlight,humans
831,Zombie,No,2397.0,M,179.0,62.0,4.0,hazelnut,brain
8963,Vampire,No,151.0,M,197.0,54.0,7.0,cat hair,lasagna
8231,Werewolf,No,123.0,M,165.0,16.0,6.0,sunlight,rats
1332,Vampire,Yes,96.0,F,168.0,48.0,7.0,hazelnut,humans
8083,Witch,No,417.0,F,164.0,18.0,5.0,pumpkin,pesto pasta
2500,Werewolf,Yes,653.0,F,172.0,29.0,6.0,garlic,lasagna
6656,Skeleton,Yes,651.0,M,197.0,19.0,1.0,silver,brain
1490,Werewolf,Yes,1114.0,F,160.0,29.0,7.0,garlic,rats
3862,Skeleton,No,468.0,M,193.0,64.0,5.0,silver,rats
6041,Skeleton,Yes,288.0,M,195.0,24.0,5.0,hazelnut,brain
1939,Vampire,Yes,515.0,F,156.0,34.0,7.0,garlic,brain
6483,Zombie,Yes,345.0,F,189.0,12.0,1.0,garlic,pesto pasta
696,Vampire,No,1124.0,F,170.0,89.0,2.0,garlic,humans
3221,Vampire,No,1627.0,F,158.0,33.0,9.0,hazelnut,rats
8011,Ghost,Yes,836.0,M,184.0,38.0,6.0,garlic,brain
